text,label
βγάζω έναν άσο από το μανίκι,1
βγάζω τον επιούσιο με ίδρωσα του προσώπου,1
βγάζω τα κάστανα από τη φωτιά,1
βγάζω κουβέντα από το στόμα,1
βγάζω λάδι από την πέτρα,1
βγάζω λεφτά με την σέσουλα,1
βγάζω τα λόγια με τη τσιμπίδα,1
βγάζω τα λόγια με το τσιγκέλι,1
βγάζω τη μαρμελάδα από τα αφτιά,1
βγάζω ξύγκι από τη μύγα,1
βγάζω ουρά από έξω,1
βγάζω την υπόθεση στο φως,1
βγάζω το φίδι από την τρυπά,1
βγάζω ψωμί με ίδρωτα του προσώπου,1
βγάζω ψωμί με ιδρώτα και αίμα,1
βλέπω το θάνατο από κοντά,1
βλέπω τον ουρανό με τα άστρα,1
βλέπω τα ραδίκια ανάποδα,1
βλέπω χαρά σε σκέλια,1
βλέπω το χάρο με μάτια,1
δεν βλέπω πέρα από μύτη,1
γίνομαι κλητήρας από δήμαρχος,1
γίνομαι κόκκινος σαν παπαρούνα,1
γίνομαι πράσινος από ζήλια,1
γυρίζω βλέμμα αλλού,1
γυρίζω το μαχαίρι στην πληγή,1
γυρίζω πλάτη στο παρελθόν,1
γυρίζω πρόσωπο αλλού,1
δείχνω πιο μεγάλος από ηλικία,1
δείχνω πιο μικρός από ηλικία,1
δείχνω πιο ώριμος για ηλικία,1
δεν δέχομαι μύγα σε σπαθί,1
διαβάζω τη θλίψη στα μάτια,1
διαβάζω το θυμό στα μάτια,1
διαβάζω το θυμό στο πρόσωπο,1
διαβάζω τη λύσσα στα μάτια,1
διαβάζω τη λύσσα στο πρόσωπο,1
διαβάζω την οργή στα μάτια,1
διαβάζω την οργή στο πρόσωπο,1
διαβάζω το τρόμο στα μάτια,1
διαβάζω το τρόμο στο πρόσωπο,1
διαβάζω το φόβο στα μάτια,1
διαβάζω τη φρίκη στα μάτια,1
διαβάζω τη φρίκη στο πρόσωπο,1
διαβάζω τη χαρά στα μάτια,1
διαβάζω τη χαρά στο πρόσωπο,1
δίνω βάση στην πενιά,1
δίνω κτυπήματα κάτω από τη ζώνη,1
δίνω ένα νόημα σε ζωή,1
δίνω τα παπούτσια στο χέρι,1
δίνω τέλος σε ζωή,1
δίνω τόπο στην οργή,1
δίνω τροφή για σχόλια,1
δεν δίνω λογαριασμό σε κανένα,1
εγκαταλείπω αυτό το κόσμο για έναν άλλο καλύτερο,1
είμαι βλάκας με πατέντα,1
είμαι βλάκας με περικεφαλαία,1
είμαι ζάντα από το ποτό,1
είμαι κεραυνός εν αιθρία,1
είμαι μπαλλάκι στα χέρια,1
είμαι ντυμένος στην τρίχα,1
είμαι παιδί αγνώστων γονέων,1
είμαι το παιδί για όλες τις δουλειές,1
είμαι παιδί αγνώστου πατρός,1
είμαι παιδί στην ψυχή,1
είμαι παιδί στην καρδιά,1
είμαι πανί με πανί,1
είμαι περήφανος στα αυτιά,1
είμαι σκνίπα στο μεθύσι,1
είμαι σταγόνα στον ωκεανό,1
είμαι στουπί στο μεθύσι,1
είμαι τρελός για δέσιμο,1
είμαι τρελός για πάρτη,1
είμαι τυφλά στο μεθύσι,1
είμαι φτερό στον άνεμο,1
είμαι χαμένος από χέρι,1
είμαι χρεωμένος ως το λαιμό,1
είναι η εξαίρεση στον κανόνα,1
είναι το κερασάκι στην τούρτα,1
είναι σταγόνα στον ωκεανό,1
είναι τραβηγμένο από τα μαλλιά,1
εναποθέτω μέλλον στα χέρια,1
έρχομαι πρόσωπο με πρόσωπο,1
έρχομαι στήθος με στήθος,1
ευθυγραμμίζω θέση με τη θέση,1
έχω έναν άσο στο μανίκι,1
έχω ένα βάρος σε συνείδηση,1
έχω το διάβολο μέσα Ε,1
έχω δουλειές με φούντες,1
έχω μεγάλη ιδέα για εαυτό,1
έχω καβούρια στις τσέπες,1
έχω καλό στο μυαλό,1
έχω καρφιά σε πισινό,1
έχω ένα κόμπο στο λαιμό,1
έχω μάτια και στην πλάτη,1
έχω μπάρμπα στην Κορώνη,1
έχω τα μυαλά πάνω από κεφάλι,1
έχω μυαλά πάνω από την σκούφια,1
έχω νερό σε φλέβες,1
έχω την ουρά στα σκέλια,1
έχω πολλά σε κεφάλι,1
έχω πολλά ράμματα για τη γούνα,1
έχω την τύχη με μέρος,1
έχω φτερά σε πόδια,1
έχω χρήμα με ουρά,1
έχω σε χέρι,1
δεν έχω καιρό για χάσιμο,1
δεν έχω μοίρα στον ήλιο,1
ζεσταίνω ένα φίδι σε κόρφο,1
ζητάω μια θέση στον ήλιο,1
ζητάω ψύλλους στα άχυρα,1
θέλω τα όλα στο στόμα,1
θέλω τα όλα στο χέρι,1
θέλω τα όλα έτοιμα,1
θέτω τέρμα σε ζωή,1
θρέφω ένα φίδι σε κόρφο,1
καλλιβώνω ψύλλους στον αέρα,1
καλώ το λαό στα όπλα,1
κάνω ένα βήμα προς κατεύθυνση,1
κάνω ένα βήμα προς την κατεύθυνση,1
κάνω ένα βήμα μπροστά,1
κάνω ένα βήμα πίσω,1
κάνω είσοδο στον κόσμο,1
κάνω εξαίρεση στον κανόνα,1
κάνω μια εξαίρεση στο κανόνα,1
κάνω περισσότερο κακό παρά καλό,1
κάνω πύργους στην άμμο,1
κάνω τόπο στα νιάτα,1
κάνω τόπο στην οργή,1
κάνω μια τρυπά στο νερό,1
κάνω μία χειρονομία προς όφελος,1
δεν κάνω κακό ούτε σε μύγα,1
καρφώνω βλέμμα στα μάτια,1
καρφώνω το μαχαίρι στην πλάτη,1
κερδίζω τον επιούσιο με ιδρώτα του προσώπου,1
κερδίζω ζωή με ιδρώτα του προσώπου,1
κερδίζω ψωμί με ιδρώτα του προσώπου,1
κλείνω την πόρτα σε τη μούρη,1
κλείνω την πόρτα στα μούτρα,1
δεν κλείνω μάτι όλη τη νύχτα,1
κλωτσάω την κότα με τα χρυσά αυγά,1
κόβω όλες γέφυρες με το παρελθόν,1
κόβω το κακό από τη ρίζα,1
κουβαλάω νερό στο μύλο,1
κρατάω τη ζωή σε χεριά,1
κρατάω το καλύτερο για το τέλος,1
κρατάω κεφάλι έξω από το νερό,1
κρατάω το κεφάλι ψηλά,1
κρατάω τον κόσμο σε χέρια ,1
κρατάω το μέλλον σε χέρια,1
κρατάω τη μοίρα σε χέρια,1
κρατάω τον πάπα από τα αρχίδια,1
κρατάω τον πάπα από τα γένια,1
κρατάω πλευρά από τα γέλια,1
κρατάω τη σημαία ψηλά,1
κρίνω τα αλλότρια εξ ίδιων,1
κρύβω ένα παιδί μέσα μου,1
κτίζω παλάτια στην άμμο,1
κτυπάω τη γροθιά στο τραπέζι,1
κυλάω το όνομα σε τη λάσπη,1
κυνηγάω δυο λαγούς μαζί,1
κοιτάζω το θάνατο κατά πρόσωπο,1
κοιτάζω τα πράγματα κατά πρόσωπο,1
κοιτάζω την πραγματικότητα κατά πρόσωπο ,1
λιώνω παντελόνια στα θρανία,1
λερώνω χεριά με αίμα,1
λέω λόγια στον αέρα,1
λέω τα πράγματα όπως είναι,1
λέω τα πράγματα με όνομα,1
λέω τα πράγματα έξω από τα δόντια,1
λέω τα πράγματα ως έχουν,1
δεν λέω κακό για κανένα,1
δεν λέω καλό για κανένα,1
δεν λέω κουβέντα σε κανένα,1
δεν λέω καλή κουβέντα για κανένα,1
δεν λέω λέξη σε κανένα,1
λύνω ζωνάρι για καυγά,1
μαζεύω λεφτά με την σέσουλα,1
μαζεύω λεφτά με το τσουβάλι,1
μένω πανί με πανί,1
μετατρέπω ότι αγγίζω σε χρυσάφι,1
μπήγω το μαχαίρι στην καρδία,1
μπήγω το μαχαίρι στην πληγή,1
ξέρω κάτι και από αυτά,1
ξέρω λίγο από όλα,1
ξέρω τα πάντα και τίποτα,1
ξεχωρίζω τα ερίφια από τα πρόβατα,1
ξοδεύω σάλιο άδικα,1
ξύνω νύχια για καυγά,1
ξυπνάω αναμνήσεις σε τη μνήμη,1
παγώνω το αίμα στις φλέβες,1
παγώνω το χαμόγελο στα χείλη,1
παίρνω την ευθύνη πάνω Ε,1
παίρνω αίμα πίσω,1
παίρνω τον αμανέ ψηλά,1
παίρνω γουρούνι στο σακί,1
παίρνω επιθυμίες για πραγματικότητα,1
παίρνω τη ζωή όπως έρχεται,1
παίρνω τη ζωή από πλευρά,1
παίρνω την κατάσταση σε χέρια,1
δεν παίρνει κουβέντα από στόμα,1
δεν παίρνει λέξη από στόμα,1
παίρνω λόγο πίσω,1
παίρνω τη μπουκιά από το στόμα,1
παίρνω το μυστικό στον τάφο,1
παίρνω πόδια στο σβέρκο,1
παίρνω πόδια στον ώμο,1
παίρνω τα πράγματα όπως έρχονται,1
παίρνω τα πράματα από πλευρά,1
παίρνω τα πράγματα σε χεριά,1
παίρνω την υπόθεση σε χεριά,1
παίρνω φωτιά με το πρώτο,1
δεν πατάω πόδι εκεί,1
πάω γυμνός στα αγγούρια,1
πάω κόντρα στο ρεύμα,1
πάω ξυπόλυτος στα αγκάθια,1
περιμένω τα όλα στο πιάτο,1
περιορίζω απαιτήσειs στο ελάχιστο,1
περνάω την αρρώστια στο πόδι,1
περνάω τη βέρα στο δάχτυλο,1
περνάω δαχτυλίδι στο δάχτυλο,1
περνάω τη θηλειά στο λαιμό,1
περνάω το σχοινί στο λαιμό,1
πετάω λεφτά από το παράθυρο,1
πετάω σκούφια για καυγά,1
πετυχαίνω δυο τριγώνια με ένα σμπάρο,1
πηγαίνω γυμνός στα αγγουριά,1
πηγαίνω ξυπόλητος στα αγκάθια,1
πιάνω την ευκαιρία από τα μαλλιά,1
πιάνω κοιλιά από τα γέλια,1
πιάνω τη μπάλα στον αέρα,1
πιάνω πουλιά στον αέρα,1
πιάνω τον ταύρο από τα κερατά,1
πίνω νερό στο όνομα,1
πίνω πικρό ποτήρι ωs το πάτο,1
πληρώνω χρέος στην κοινωνία,1
πνίγω την επανάσταση στο αίμα,1
πνίγω την επανάσταση σε ένα λουτρό αίματος,1
πνίγω πόνο στο αλκοόλ,1
πλασάρω εαυτό σωστά,1
πνίγω πόνο στο ποτό,1
πνίγω πόνο στο κρασί,1
πουλάω εαυτό καλά,1
πουλάω τομάρι ακριβά,1
πουλάω φύκια για μεταξωτές κορδέλες,1
πουλάω ψυχή στο διάβολο,1
πουλάω ψυχή στο διάολο,1
ρίχνω άδεια για να πιάσω γεμάτα,1
ρίχνω δυνάμεις σε τη μάχη,1
ρίχνω λαδί στις πληγές,1
ρίχνω λαδί στην φωτιά,1
ρίχνω μια ματιά στα κρυφά,1
ρίχνω μια ματιά στα γρήγορα,1
ρίχνω μαύρη πέτρα πίσω T0Y,1
ρίχνω στάχτη στα μάτια,1
σηκώνω τη γειτονία στο πόδι,1
σηκώνω τον κόσμο στο πόδι,1
σηκώνω την πολυκατοικία στο πόδι,1
σηκώνω μύτη ψηλά,1
σηκώνω τα χεριά ψηλά,1
στήνω αυτί στην πόρτα,1
στοιχίζω βάρος σε χρυσάφι,1
στρίβω το μαχαίρι στην πληγή,1
τελειώνω ζωή στο ικρίωμα,1
τελειώνω ζωή σε τη κρεμάλα,1
τελειώνω ζωή σε τη φυλακή,1
τινάζω τη μπάνκα στον αέρα,1
τινάζω μυαλά στον αέρα,1
τινάζω τα μυαλά στον αέρα,1
τραβάω το σκοινί μέχρι να σπάσει,1
τρέφω αδυναμία προς το ωραίο φύλο,1
